Date,Topic,Description,URL
28.4.2016,Niðurstaða athugunar á útlánum Sparisjóðs Höfðhverfinga ses.,"
Fjármálaeftirlitið hóf athugun á útlánum
hjá Sparisjóði Höfðhverfinga ses. í september 2015. Markmið athugunarinnar var
að kanna gæði útlánasafns sparisjóðsins, með tilliti til 17., 19. 30. gr. og
88. gr. laga nr. 161/2002 um fjármálafyrirtæki og reglna nr. 670/2013 um
eðlilega og heilbrigða viðskiptahætti fjármálafyrirtækja, reglna nr. 625/2013
um stórar áhættuskuldbindingar hjá fjármálafyrirtækjum og reglna nr. 834/2003
um reikningsskil lánastofnana. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-utlanum-sparisjods-hofdhverfinga-ses
31.3.2016,Niðurstaða athugunar á viðskiptaháttum Landsbankans hf. vegna sölu á hlut hans í Borgun hf.,"
Hinn 25. nóvember 2014
seldi Landsbankinn hf. 31,2% eignarhlut sinn í Borgun hf. Kaupendur að umræddum
eignarhlut voru annars vegar eignarhaldsfélagið Borgun slf. sem er í eigu hóps
fjárfesta og hins vegar BPS ehf. sem er í eigu tiltekinna starfsmanna og stjórnenda
Borgunar. Hluturinn var seldur á um 2,2 milljarða króna og var hann ekki seldur
í opnu söluferli. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-vidskiptahattum-landsbankans-hf-vegna-solu-a-hlut-hans-i-borgun-hf
22.3.2016,Samkomulag um sátt vegna brots Ríkisútvarpsins ohf. á 128. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 18. febrúar 2016
gerðu Fjármálaeftirlitið og Ríkisútvarpið ohf., hér eftir nefndur málsaðili, með sér
samkomulag um að ljúka með sátt máli vegna brots á 128. gr. laga nr.108/2007 um
verðbréfaviðskipti (vvl.)

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/samkomulag-um-satt-vegna-brots-rikisutvarpsins-ohf-a-128-gr-laga-nr-108-2007-um-verdbrefavidskipti
21.3.2016,Niðurstaða athugunar á eignarhaldi Tryggingamiðstöðvarinnar hf. í Hótel Laxá ehf. og tengdum félögum,"
Fjármálaeftirlitið
hefur haft eignarhald Tryggingamiðstöðvarinnar hf. (TM) í Hótel Laxá ehf. og
tengdum félögum til skoðunar með hliðsjón af 11. gr., sbr. 13. gr. laga nr.
56/2010 um vátryggingastarfsemi. Tilefni athugunar Fjármálaeftirlitsins var sú
að TM átti 50% eignarhlut í Hótel Laxá ehf. og dótturfélögum þess en félögunum
er ætlað að standa fyrir rekstri og eignarhaldi 
Hótel Laxár.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-eignarhaldi-tryggingamidstodvarinnar-hf-i-hotel-laxa-ehf-og-tengdum-felogum
18.3.2016,Samkomulag um sátt vegna brots BankNordik á 126. og. 127. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 12. janúar 2016 gerðu Fjármálaeftirlitið og BankNordik
með sér samkomulag um að ljúka með sátt máli vegna brots á 126. og 127. gr.
laga nr. 108/2007 um verðbréfaviðskipti.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/samkomulag-um-satt-vegna-brots-banknordik-a-126-og-127-gr-laga-nr-108-2007-um-verdbrefavidskipti
7.3.2016,Niðurstaða athugunar á umfangi veittra ívilnana hjá Íslandsbanka hf.,"
Fjármálaeftirlitið hóf athugun á fyrri hluta árs 2015 á umfangi veittra ívilnana hjá Íslandsbanka hf. Markmið athugunarinnar var að leggja mat á umfang ívilnana (e. forbearance) og hvort skráning, eftirlit og skýrslugjöf bankans til Fjármálaeftirlitsins vegna þeirra væri fullnægjandi. Niðurstöður athugunarinnar lágu fyrir í febrúar 2016.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-umfangi-veittra-ivilnana-hja-islandsbanka-hf
1.3.2016,Ákvörðun Fjármálaeftirlitsins um álagningu eiginfjárauka,"
Hinn 1. mars 2016 tók Fjármálaeftirlitið ákvörðun um að nánar tiltekin fjármálafyrirtæki viðhaldi eiginfjárauka vegna kerfisáhættu, eiginfjárauka fyrir kerfislega mikilvæg fjármálafyrirtæki og sveiflujöfnunarauka í samræmi við tilmæli fjármálastöðugleikaráðs frá 22. janúar 2016.
Fjármálaeftirlitið hefur í dag birt hlutaðeigandi fjármálafyrirtækjum ákvörðun sína og er hún hér með birt opinberlega í samræmi 84. gr. b – 84. gr. d laga nr. 161/2002 um fjármálafyrirtæki.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/akvordun-fjarmalaeftirlitsins-um-alagningu-eiginfjarauka
26.2.2016,Stjórnvaldssekt vegna brots Almenna lífeyrissjóðsins gegn 1. tölulið 1. mgr. 123. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 12. febrúar 2016 tók stjórn Fjármálaeftirlitsins þá ákvörðun að leggja stjórnvaldssekt að fjárhæð 18.000.000 króna á Almenna lífeyrissjóðinn vegna brots gegn 1. tölulið 1. mgr. 123. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.) með því að hafa í mars 2015 keypt í skuldabréfaflokknum HSVE 13 01, sem útgefinn er af HS Veitum hf., á sama tíma og lífeyrissjóðurinn bjó yfir innherjaupplýsingum sem vörðuðu skuldabréfaflokkinn.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/stjornvaldssekt-vegna-brots-almenna-lifeyrissjodsins-gegn-1-tolulid-1-mgr-123-gr-laga-nr-108-2007-um-verdbrefavidskipti
24.2.2016,Stjórnvaldssekt vegna brots Kópavogsbæjar gegn 1. mgr. 122. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 11. febrúar 2016 tók stjórn Fjármálaeftirlitsins þá ákvörðun að leggja stjórnvaldssekt að fjárhæð 3.000.000 krónur á Kópavogsbæ vegna brots gegn 1. mgr. 122. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.) með því að hafa ekki birt innherjaupplýsingar, sem fólust í tillögu sem samþykkt var á bæjarstjórnarfundi hinn 14. janúar 2014, eins fljótt og auðið er og á jafnræðisgrundvelli.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/stjornvaldssekt-vegna-brots-kopavogsbaejar-gegn-1-mgr-122-gr-laga-nr-108-2007-um-verdbrefavidskipti
16.2.2016,Niðurstaða athugunar á eftirliti með aðgerðum gegn peningaþvætti og fjármögnun hryðjuverka hjá Íslandsbanka hf.,"
Fjármálaeftirlitið hóf athugun á aðgerðum gegn peningaþvætti og fjármögnun hryðjuverka hjá Íslandsbanka hf. með bréfi dagsettu hinn 27. júlí 2015. Athugunin beindist að tilteknum þáttum er varða eftirlit Íslandsbanka hf. samkvæmt lögum nr. 64/2006 um aðgerðir gegn peningaþvætti og fjármögnun hryðjuverka. Markmið athugunarinnar var að skoða hvort staðið hafi verið með viðunandi hætti að áreiðanleikakönnun, sem framkvæma skal við upphaf samningssambands, sem og hvort reglubundið eftirlit hafi átt sér stað í kjölfarið, sérstaklega með tilliti til þess hvort uppfærðra upplýsinga um viðskiptavini hafi verið aflað.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-eftirliti-med-adgerdum-gegn-peningathvaetti-og-fjarmognun-hrydjuverka-hja-islandsbanka-hf
15.2.2016,Niðurstaða athugunar á umfangi veittra ívilnana hjá Arion banka hf.,"
Fjármálaeftirlitið hóf athugun á fyrri hluta árs 2015 á umfangi veittra ívilnana hjá Arion banka hf. Markmið athugunarinnar var að leggja mat á umfang ívilnana (e. forbearance) og hvort skráning, eftirlit og skýrslugjöf bankans til Fjármálaeftirlitsins vegna þeirra væri fullnægjandi. Niðurstöður athugunarinnar lágu fyrir í desember 2015.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-umfangi-veittra-ivilnana-hja-arion-banka-hf
10.2.2016,Niðurstaða athugunar á útlánum Sparisjóðs Suður- Þingeyinga ses.,"
Fjármálaeftirlitið hóf athugun á útlánum hjá Sparisjóði Suður-Þingeyinga ses. í janúar 2015. Markmið athugunarinnar var að kanna gæði útlánasafns sparisjóðsins, með tilliti til 17., 19., 30. og 88. gr. laga nr. 161/2002 um fjármálafyrirtæki og reglna nr. 670/2013 um eðlilega og heilbrigða viðskiptahætti fjármálafyrirtækja, reglna nr. 625/2013 um stórar áhættuskuldbindingar hjá fjármálafyrirtækjum, reglna nr. 834/2003 um reikningsskil lánastofnana og reglna nr. 215/2007 um eiginfjárkröfur og áhættugrunn fjármálafyrirtækja.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-utlanum-sparisjods-sudur-thingeyinga-ses
4.2.2016,Niðurstaða athugunar á aðskilnaði starfssviða hjá Íslandsbanka hf.,"
Fjármálaeftirlitið hóf athugun á aðskilnaði starfssviða hjá Íslandsbanka hf. í lok árs 2014. Markmið athugunarinnar var að kanna hvort aðskilnaður starfssviða hjá bankanum væri í samræmi við kröfur 8. gr. laga nr. 108/2007 um verðbréfaviðskipti og 4. þáttar reglugerðar nr. 995/2007 um fjárfestavernd og viðskiptahætti fjármálafyrirtækja, sem Fjármálaeftirlitið hefur útfært nánar í leiðbeinandi tilmælum nr. 4/2014 um aðskilnað starfssviða. Athugunin beindist að aðskilnaði starfssviða í húsnæði bankans, aðskilnaði í stjórnun og aðskilnaði gagna. Að auki voru reglur, stefnur og önnur skjöl bankans þessu tengd skoðuð. Niðurstöður athugunarinnar lágu fyrir í febrúar 2016.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-adskilnadi-starfssvida-hja-islandsbanka-hf
18.1.2016,Stjórnvaldssekt vegna brots X ehf. gegn 2. mgr. 1. gr. laga nr. 32/2005 um miðlun vátrygginga,"
Hinn 17. desember 2015 tók stjórn Fjármálaeftirlitsins þá ákvörðun að leggja stjórnvaldssekt að fjárhæð 2.500.000 krónur á X ehf. vegna brots gegn 2. mgr. 1. gr. laga nr. 32/2005 um miðlun vátrygginga með því að hafa miðlað vátryggingum á tímabilinu 26. febrúar 2013 og fram til loka mars 2015 án þess að hafa tilskilið starfsleyfi.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/stjornvaldssekt-vegna-brots-x-ehf-gegn-2-mgr-1-gr-laga-nr-32-2005-um-midlun-vatrygginga
15.1.2016,Niðurstaða athugunar á eftirliti með peningaþvætti og fjármögnun hryðjuverka hjá Landsbankanum hf.,"
Fjármálaeftirlitið hóf athugun á aðgerðum gegn peningaþvætti og fjármögnun hryðjuverka hjá Landsbankanum hf. með bréfi dagsettu hinn 23. júlí 2015. Athugunin beindist að tilteknum þáttum er varða eftirlit Landsbankans hf. samkvæmt lögum nr. 64/2006 um aðgerðir gegn peningaþvætti og fjármögnun hryðjuverka. Markmið athugunarinnar var að skoða hvort staðið hefði verið með viðunandi hætti að áreiðanleikakönnun, sem framkvæma skal við upphaf samningssambands, sem og hvort reglubundið eftirlit hefði átt sér stað í kjölfarið, sérstaklega með tilliti til þess hvort uppfærðra upplýsinga um viðskiptavini hefði verið aflað.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-eftirliti-med-peningathvaetti-og-fjarmognun-hrydjuverka-hja-landsbankanum-hf
12.1.2016,Niðurstaða athugunar á eftirliti með peningaþvætti og fjármögnun hryðjuverka hjá Arion banka hf.,"
Fjármálaeftirlitið hóf athugun á aðgerðum gegn peningaþvætti og fjármögnun hryðjuverka hjá Arion banka hf. með bréfi dagsettu hinn 27. júlí 2015. Athugunin beindist að tilteknum þáttum er varða eftirlit Arion banka hf. samkvæmt lögum nr. 64/2006 um aðgerðir gegn peningaþvætti og fjármögnun hryðjuverka. Markmið athugunarinnar var að skoða hvort staðið hefði verið með viðunandi hætti að áreiðanleikakönnun, sem framkvæma skal við upphaf samningssambands, sem og hvort reglubundið eftirlit hefði átt sér stað í kjölfarið, sérstaklega með tilliti til þess hvort uppfærðra upplýsinga um viðskiptavini hefði verið aflað.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-eftirliti-med-peningathvaetti-og-fjarmognun-hrydjuverka-hja-arion-banka-hf
11.1.2016,Niðurstaða athugunar á aðskilnaði starfssviða hjá Arion banka hf.,"
Fjármálaeftirlitið hóf athugun á aðskilnaði starfssviða hjá Arion banka hf. í lok árs 2014. Markmið athugunarinnar var að kanna hvort aðskilnaður starfssviða hjá bankanum væri í samræmi við kröfur 8. gr. laga nr. 108/2007 um verðbréfaviðskipti og 4. þáttar reglugerðar nr. 995/2007 um fjárfestavernd og viðskiptahætti fjármálafyrirtækja, sem Fjármálaeftirlitið hefur útfært nánar í leiðbeinandi tilmælum nr. 4/2014 um aðskilnað starfssviða. Athugunin beindist að aðskilnaði starfssviða í húsnæði bankans, aðskilnaði í stjórnun og  aðskilnaði gagna.  Að auki voru reglur, stefnur og önnur skjöl bankans þessu tengd skoðuð. Niðurstöður athugunarinnar lágu fyrir í desember 2015.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-adskilnadi-starfssvida-hja-arion-banka-hf
8.1.2016,Niðurstöður athugunar á veð- og tryggingakerfi Arion banka hf.,"
Fjármálaeftirlitið hóf athugun á veð- og tryggingakerfi Arion banka hf. í febrúar 2015. Samkvæmt 17. gr. laga um fjármálafyrirtæki nr. 161/2002 (fftl.) skal fjármálafyrirtæki á hverjum tíma hafa yfir að ráða tryggu eftirlitskerfi með áhættu í tengslum við alla starfsemi sína, þ. á m. útlána- og mótaðilaáhættu.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstodur-athugunar-a-ved-og-tryggingakerfi-arion-banka-hf
9.12.2015,Niðurstaða athugunar á umfangi veittra ívilnana hjá Landsbankanum hf.,"
Fjármálaeftirlitið hóf athugun á fyrri hluta árs 2015 á umfangi veittra ívilnana hjá Landsbankanum hf. Markmið athugunarinnar var að leggja mat á umfang ívilnana og hvort skráning, eftirlit og skýrslugjöf bankans til Fjármálaeftirlitsins vegna þeirra væri fullnægjandi. Niðurstöður athugunarinnar lágu fyrir í nóvember 2015.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-umfangi-veittra-ivilnana-hja-landsbankanum-hf-1
8.12.2015,Niðurstöður athugunar á veð- og tryggingakerfi Landsbankans hf.,"
Fjármálaeftirlitið hóf athugun á veð- og tryggingakerfi Landsbankans hf. í febrúar 2015. Samkvæmt 17. gr. laga um fjármálafyrirtæki nr. 161/2002 (fftl.) skal fjármálafyrirtæki á hverjum tíma hafa yfir að ráða tryggu eftirlitskerfi með áhættu í tengslum við alla starfsemi sína, þ.á m. útlána- og mótaðilaáhættu.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstodur-athugunar-a-ved-og-tryggingakerfi-landsbankans-hf
8.12.2015,Niðurstöður athugunar á veð- og tryggingakerfi Íslandsbanka hf.,"
Fjármálaeftirlitið hóf athugun á veð- og tryggingakerfi Íslandsbanka hf. í febrúar 2015. Samkvæmt 17. gr. laga um fjármálafyrirtæki nr. 161/2002 (fftl.) skal fjármálafyrirtæki á hverjum tíma hafa yfir að ráða tryggu eftirlitskerfi með áhættu í tengslum við alla starfsemi sína, þ.á m. útlána- og mótaðilaáhættu.


",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstodur-athugunar-a-ved-og-tryggingakerfi-islandsbanka-hf
4.12.2015,Stjórnvaldssekt vegna brots Arion banka hf. gegn 1. tölulið 1. mgr. 123. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn 18. nóvember 2015 tók stjórn Fjármálaeftirlitsins þá ákvörðun að leggja stjórnvaldssekt að fjárhæð 30.000.000 króna á Arion banka hf. (Arion banki, bankinn) vegna brots gegn 1. tölulið 1. mgr. 123. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.) með því að hafa hinn 24. febrúar 2014 selt hlutabréf sem bankinn átti í Högum hf. á sama tíma og bankinn bjó yfir innherjaupplýsingum sem vörðuðu Haga hf.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/stjornvaldssekt-vegna-brots-arion-banka-hf-gegn-1-tolulid-1-mgr-123-gr-laga-nr-108-2007-um-verdbrefavidskipti
25.11.2015,Niðurstaða athugunar á innra eftirlitskerfi Landsbankans í tengslum við stórar áhættuskuldbindingar,"
Fjármálaeftirlitið hóf athugun í október 2014 hjá Landsbankanum hf. á innra eftirlitskerfi bankans sem heldur utan um stórar áhættuskuldbindingar hans. Markmið athugunarinnar var að kanna hvort framkvæmd bankans við skráningu tengdra aðila, utanumhald og eftirlit með þeim væri í samræmi við 30. gr. laga nr. 161/2002 um fjármálafyrirtæki um takmarkanir á stórum áhættum, reglur Fjármálaeftirlitsins nr. 625/2013 um stórar áhættuskuldbindingar og leiðbeinandi tilmæli Fjármálaeftirlitsins nr. 1/2014 um mat á tengslum aðila vegna reglna um stórar áhættuskuldbindingar. Einnig voru skoðaðar innri reglur og verkferlar bankans vegna stórra áhættuskuldbindinga.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-innra-eftirlitskerfi-landsbankans-i-tengslum-vid-storar-ahaettuskuldbindingar
9.10.2015,Niðurstaða athugunar um ákvörðun iðgjalda eigna- og ábyrgðartrygginga,"
Fjármálaeftirlitið hóf athugun á ákvörðun iðgjalda eigna- og ábyrgðartrygginga hjá Vátryggingafélagi Íslands hf., Sjóvá-Almennum tryggingum hf., Tryggingamiðstöðinni hf. og Verði tryggingum hf. í lok árs 2014. Markmið athugunarinnar var að kanna hvort verðlagning skaðatryggingafélaganna fjögurra á eigna- og ábyrgðartryggingum væri í samræmi við 65. gr. laga nr. 56/2010, um vátryggingastarfsemi, en þar segir að iðgjöld vátrygginga sem í boði eru hér á landi skuli vera í samræmi við þá áhættu sem í vátryggingunum felst og eðlilegan rekstrarkostnað, en Fjármálaeftirlitið leggur áherslu á að áhættumat í tengslum við ákvörðun iðgjalda sé markvisst og öflugt. Athugunin beindist að útboðum opinberra aðila ásamt tilboðum til stærstu viðskiptavina hvers félags. Verkferlar félaganna voru skoðaðir, ásamt verð- og afsláttarstefnum. Niðurstöður athugunarinnar lágu fyrir í ágúst 2015 að undangengnum samskiptum við hlutaðeigandi vátryggingafélag hverju sinni.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-um-akvordun-idgjalda-eigna-og-abyrgdartrygginga
2.10.2015,Niðurstaða athugunar á upplýsingagjöf Tryggja ehf. til viðskiptavina félagsins,"
Fjármálaeftirlitið sendi vátryggingamiðlurum dreifibréf þann 7. janúar 2015 þar sem óskað var eftir upplýsingum um samstarf vátryggingamiðlara við vátryggingafélög. Í kjölfarið tók Fjármálaeftirlitið upplýsingagjöf Tryggja ehf. til viðskiptavina félagsins til athugunar með það að markmiði að kanna hvort upplýsingagjöfin væri í samræmi við eftirfarandi lagaákvæði. Niðurstöður lágu fyrir í ágúst 2015. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-upplysingagjof-tryggja-ehf.-til-vidskiptavina-felagsins
